Date,Open,High,Low,Close,Volume,SharesOutstanding,Turnover
2015-12-07,161800000.0,161800000.0,145000000.0,147000000.0,0.0,,
2015-12-08,146800000.0,146800000.0,124000000.0,125600000.0,0.0,,
2015-12-09,125000000.0,125400000.0,107000000.0,120000000.0,0.0,,
2015-12-10,120000000.0,128960000.0,120000000.0,126800000.0,0.0,,
2015-12-11,126000000.0,127000000.0,120020000.0,125800000.0,0.0,,
2015-12-14,122200000.0,124000000.0,122200000.0,122200000.0,0.0,,
2015-12-15,139600000.0,139600000.0,119460000.0,124000000.0,0.0,,
2015-12-16,120000000.0,120580000.0,116400000.0,119600000.0,0.0,,
2015-12-17,111800000.0,113240000.0,101200000.0,109000000.0,0.0,,
2015-12-18,104200000.0,105000000.0,97000000.0,99000000.0,0.0,,
2015-12-21,97400000.0,97400000.0,84000000.0,87640000.0,0.0,,
2015-12-22,86000000.0,88000000.0,84600000.0,84800000.0,0.0,,
2015-12-23,84000000.0,88400000.0,83800000.0,84600000.0,0.0,,
2015-12-24,84000000.0,87500000.0,83800000.0,84400000.0,0.0,,
2015-12-28,81800000.0,85940000.0,81800000.0,83200000.0,0.0,,
2015-12-29,84600000.0,94780000.0,83600000.0,92600000.0,0.0,,
2015-12-30,97000000.0,105000000.0,97000000.0,101600000.0,0.0,,
2015-12-31,98000000.0,98360000.0,97000000.0,97000000.0,0.0,,
2016-01-04,97400000.0,99320000.0,97400000.0,98200000.0,0.0,,
2016-01-05,98200000.0,100000000.0,98000000.0,100000000.0,0.0,,
2016-01-06,108000000.0,114300000.0,108000000.0,110200000.0,0.0,,
2016-01-07,108200000.0,113000000.0,108000000.0,112000000.0,0.0,,
2016-01-08,112000000.0,114400000.0,110600000.0,111000000.0,0.0,,
2016-01-11,104000000.0,111200000.0,103200000.0,110520000.0,0.0,,
2016-01-12,109200000.0,109400000.0,104200000.0,107420000.0,0.0,,
2016-01-13,105000000.0,106400000.0,103000000.0,103000000.0,0.0,,
2016-01-14,100200000.0,102200000.0,96200000.0,101760000.0,0.0,,
2016-01-15,97400000.0,97800000.0,93000000.0,94600000.0,0.0,,
2016-01-19,95000000.0,96040000.0,94200000.0,95000000.0,0.0,,
2016-01-20,91420000.0,93200000.0,90000000.0,93200000.0,0.0,,
2016-01-21,91000000.0,93320000.0,91000000.0,92000000.0,0.0,,
2016-01-22,96500000.0,96500000.0,92200000.0,93560000.0,0.0,,
2016-01-25,94000000.0,97360000.0,86600000.0,88200000.0,0.0,,
2016-01-26,94400000.0,97200000.0,91800000.0,97200000.0,0.0,,
2016-01-27,97000000.0,97000000.0,92400000.0,93800000.0,0.0,,
2016-01-28,92400000.0,94460000.0,91000000.0,93200000.0,0.0,,
2016-01-29,91600000.0,93600000.0,91600000.0,93000000.0,0.0,,
2016-02-01,90400000.0,95600000.0,90400000.0,94200000.0,0.0,,
2016-02-02,96380000.0,96380000.0,93200000.0,93200000.0,0.0,,
2016-02-03,91800000.0,94400000.0,91200000.0,94000000.0,0.0,,
2016-02-04,93800000.0,95600000.0,92200000.0,93400000.0,0.0,,
2016-02-05,94400000.0,94600000.0,93400000.0,94400000.0,0.0,,
2016-02-08,91000000.0,92600000.0,91000000.0,92400000.0,0.0,,
2016-02-09,91600000.0,94200000.0,91600000.0,94200000.0,0.0,,
2016-02-10,91000000.0,91600000.0,91000000.0,91400000.0,0.0,,
2016-02-11,91400000.0,92000000.0,91000000.0,91400000.0,0.0,,
2016-02-12,91600000.0,93760000.0,91200000.0,91800000.0,0.0,,
2016-02-16,92200000.0,93600000.0,92200000.0,93200000.0,0.0,,
2016-02-17,91600000.0,92600000.0,91000000.0,91800000.0,0.0,,
2016-02-18,91000000.0,93840000.0,91000000.0,92600000.0,0.0,,
2016-02-19,92200000.0,93000000.0,92000000.0,93000000.0,0.0,,
2016-02-22,92360000.0,92420000.0,92360000.0,92400000.0,0.0,,
2016-02-23,92800000.0,93800000.0,92800000.0,92960000.0,0.0,,
2016-02-24,92600000.0,93360000.0,90000000.0,91200000.0,0.0,,
2016-02-25,91200000.0,92000000.0,91200000.0,92000000.0,0.0,,
2016-02-26,91000000.0,91000000.0,91000000.0,91000000.0,0.0,,
2016-02-29,91200000.0,92000000.0,91200000.0,91200000.0,0.0,,
2016-03-01,90000000.0,91060000.0,90000000.0,91060000.0,0.0,,
2016-03-02,91240000.0,91380000.0,90800000.0,90800000.0,0.0,,
2016-03-03,91400000.0,92400000.0,90000000.0,92400000.0,0.0,,
2016-03-04,87880000.0,91000000.0,87880000.0,91000000.0,0.0,,
