Date,Open,High,Low,Close,Volume,SharesOutstanding,Turnover
2015-11-06,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-09,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-10,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-11,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-12,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-13,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-16,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-17,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-18,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-19,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-20,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-23,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-24,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-25,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-27,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-11-30,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-01,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-02,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-03,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-04,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-07,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-08,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-09,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-10,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-11,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-14,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-15,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-16,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-17,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-18,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-21,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-22,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-23,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-24,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-28,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-29,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-30,8250.0,8250.0,8250.0,8250.0,0.0,,
2015-12-31,8250.0,8250.0,8250.0,8250.0,0.0,,
2016-01-04,8250.0,8250.0,8250.0,8250.0,0.0,,
2016-01-05,8250.0,8250.0,8250.0,8250.0,0.0,,
2016-01-06,8250.0,8250.0,8250.0,8250.0,0.0,,
